Timestamp,VWSGstrain0.5T,VWSGstrain0.5B,VWSGstrain1T,VWSGstrain1B,VWSGstrain2T,VWSGstrain2B,VWSGstrain4T,VWSGstrain4B
2024-03-06 12:50:00,-92.0942741765648,-98.57110254856889,-86.63619634797578,-95.56465409466546,-75.60392492522396,-87.79912839586086,-77.72193987989613,-58.211006910818014
2024-03-06 13:00:00,-94.0251558849036,-100.63949745927994,-88.35973369516068,-97.28798204339546,-76.93929818394008,-89.15028022209617,-78.99270542655222,-59.85352150628432
2024-03-06 13:10:00,-95.2659923238025,-102.12236598627806,-89.59769586244647,-98.55848301920787,-77.87065226457435,-90.35412174501926,-79.73720692333336,-60.720866295886935
2024-03-06 13:20:00,-97.5144849594476,-104.16263066951842,-91.58672102276387,-100.23132596435198,-79.32000692456404,-91.81580598479422,-81.09052735972409,-62.22802999122405
2024-03-06 13:30:00,-99.19964279906435,-105.93607684620429,-93.15749207145382,-101.82807617154049,-80.49432434119262,-93.22587794024412,-82.04528886022399,-63.52721598623293
2024-03-06 13:40:00,-100.69705932050874,-107.53677041717174,-94.4855074380157,-103.06104795934334,-81.5406292143175,-94.33998143212011,-82.91567659743032,-64.66699160308826
2024-03-06 13:50:00,-100.84538041834094,-108.82777448169008,-94.61325303083095,-104.18702084728784,-81.34688772020672,-95.37796795653139,-82.19146610436792,-65.38332680826215
2024-03-06 14:00:00,-103.05452536996972,-110.56345016392243,-96.64897346852058,-105.68147656770088,-83.10062108843795,-96.59837664448196,-83.79073428250376,-66.85848826087204
2024-03-06 14:10:00,-103.37533955218942,-111.12171087910929,-96.7850602339413,-106.07061653287974,-83.30246858853297,-96.80997784163537,-84.22730769835198,-67.26651309833414
2024-03-06 14:20:00,-104.08616773415315,-111.97411512511553,-97.6620472088589,-106.90041122854245,-83.99849899050287,-97.54589349397702,-84.29826255918306,-67.63993470345713
2024-03-06 14:30:00,-105.17106618465459,-112.99183533541691,-98.6317802244871,-107.74026851006101,-84.76367861113295,-98.30144899376228,-84.81175538672278,-68.37413551257578
2024-03-06 14:40:00,-106.83201456756115,-113.7383932427656,-100.25260275289656,-108.48586541133773,-86.16607283672965,-98.84846978748146,-86.12773231023675,-69.11767164023331
2024-03-06 14:50:00,-105.57921424992037,-114.02536565841865,-98.95538489290038,-108.55276499205866,-84.56462467902793,-98.74425006847105,-84.55140743190077,-69.50731481825233
2024-03-06 15:00:00,-107.33414732227129,-115.04920686793821,-100.09863081268622,-109.8667547969012,-84.70260000233611,-99.49039618442885,-83.09731541318251,-69.51736978349754
2024-03-06 15:10:00,-104.42210829393434,-115.25252838228153,-97.92038021034705,-109.67574424125542,-83.35592935535715,-99.58042037322775,-82.22575401806307,-69.76622468079358
2024-03-06 15:20:00,-106.36991460234094,-115.5820939514615,-99.63608913637245,-110.17790992043638,-84.7860375335299,-99.75491522736365,-83.2669196240663,-69.51359917355012
2024-03-06 15:30:00,-105.43709471330112,-115.67870725022613,-98.43880661505546,-110.47261008512987,-83.32210731271061,-99.79314306188553,-80.92626962911845,-69.2861012220369
2024-03-06 15:40:00,-103.15174377101948,-115.39182572172422,-96.31263843034912,-110.13256981764061,-81.4271141006302,-99.28876145868162,-78.7332793287078,-69.12144250468828
2024-03-06 15:50:00,-99.38144596192524,-114.71605070458872,-92.80953827879557,-109.16332207517735,-78.63088536283385,-98.36620619242694,-76.10219704408792,-68.63812362429098
2024-03-06 16:00:00,-99.99065548481758,-114.11489308078808,-93.50842252223447,-108.79711057959184,-79.54113651983744,-97.97395121987938,-76.98378293718906,-67.43122387268158
2024-03-06 16:10:00,-98.22668077695243,-113.08553154068886,-92.08116167599883,-107.72042213494478,-78.37257366361428,-96.96173358914348,-75.66857727387651,-65.83232821756474
2024-03-06 16:20:00,-96.41347118157773,-112.31100483876799,-90.17275256521452,-107.0716837817572,-76.64319037382802,-96.1998292662579,-73.9885734480622,-65.08334455655631
2024-03-06 16:30:00,-92.32136445526248,-111.79498534067261,-86.3671063300194,-106.35876390093199,-73.40000784675931,-95.49335659483177,-70.98868485543562,-64.80095732888412
2024-03-06 16:40:00,-90.94406722834947,-109.9511339467631,-85.29842129878534,-104.75161008463692,-72.80128482125565,-93.83264405241971,-70.97361491260017,-63.16674424633129
2024-03-06 16:50:00,-89.94284457715275,-109.11382973979926,-84.64533124432091,-103.65074121035332,-72.42451269714365,-92.93636029798654,-70.80904839806408,-62.189018514547115
2024-03-06 17:00:00,-89.53962445329898,-107.83061313111693,-84.05285507988901,-102.73977928265685,-71.7660417200077,-91.90101294667056,-70.03196143232663,-61.05065035603411
2024-03-06 17:10:00,-88.28348385715753,-106.98584507511487,-82.91038108215889,-102.1403228170202,-70.73876339946446,-91.38542949028033,-68.84833169752437,-60.37721667231881
2024-03-06 17:20:00,-86.48771710601159,-106.24901054696693,-81.22717772838314,-101.5004791627307,-69.12735091017021,-90.7438175809225,-67.40507402404819,-59.56584699860605
2024-03-06 17:30:00,-84.22557197646756,-105.17890183604595,-79.18077388143502,-100.23984489209761,-67.63141582075468,-89.72165813765196,-66.01995621106607,-58.760031733812866
2024-03-06 17:40:00,-82.73952522933132,-104.15609643579137,-78.0095891563983,-99.26518129275973,-66.79537799225,-88.78518589963596,-65.7798169401508,-57.74882935931964
2024-03-06 17:50:00,-82.01495532872832,-102.89721346555552,-77.58785204215746,-98.1448684969555,-66.50242648713584,-87.88254215545749,-65.75145808093839,-56.525835873880624
2024-03-06 18:00:00,-81.98140812441488,-102.38442461023169,-77.47293647945116,-97.74883324408938,-66.37647879522592,-87.55011557743,-65.554752112811,-55.684959295139834
2024-03-06 18:10:00,-80.91633101361504,-101.43833723265516,-76.42414327980214,-97.07828292991962,-65.31125698501728,-86.76963980378196,-64.42204510890542,-54.74757117763784
2024-03-06 18:20:00,-79.54838804001793,-100.76551300259416,-75.12294632402836,-96.42298515902485,-64.23482308392795,-86.08485844413781,-63.46476201705582,-54.17359936723415
2024-03-06 18:30:00,-78.05681041586513,-99.64018218036426,-73.90692749821392,-95.6743698671803,-63.380064481365025,-85.4401737489784,-62.63590539412735,-53.5567221452784
2024-03-06 18:40:00,-76.78157114573924,-98.54612700781945,-72.63764064793395,-94.64817362649092,-62.337694818122145,-84.43869658310996,-61.66502191806103,-52.53832398301347
2024-03-06 18:50:00,-75.13718387438803,-97.7290045337736,-71.2427661413385,-93.91236109970623,-61.293436888833185,-83.72704586686086,-60.73865614344868,-51.750457274913515
2024-03-06 19:00:00,-73.75131850574144,-96.44299841585553,-70.06864760837152,-92.8061556885068,-60.37066871996922,-82.8545182947928,-60.075488696957564,-50.86224779457734
2024-03-06 19:10:00,-72.7970748739026,-95.75882438520057,-69.21304873279541,-92.21398943251825,-59.68847626292336,-82.20822968679431,-59.39472148145296,-50.18701831132648
2024-03-06 19:20:00,-71.49740213948326,-94.5836220781216,-67.92939586153307,-91.23428046595927,-58.74453179459715,-81.4220704737213,-58.544699526918066,-49.43667275122516
2024-03-06 19:30:00,-70.11246033627776,-93.70457761966509,-66.71838418289735,-90.51957007376586,-57.79544996415234,-80.71870290885454,-57.96827619145506,-48.60046109911582
2024-03-06 19:40:00,-68.91548462053379,-92.82657688777454,-65.72417501262453,-89.69376524765585,-57.0365881647931,-80.09753904411127,-57.580334169580965,-47.78368462427807
2024-03-06 19:50:00,-68.1744285328632,-91.91746858756551,-65.02769752380027,-88.97427183999025,-56.54158505289752,-79.41566551661845,-57.31081294000569,-46.98950565538962
2024-03-06 20:00:00,-67.21310944246534,-90.88374022834887,-64.1447606149286,-88.09923658509888,-55.79348861525659,-78.63778436249186,-56.684698485923946,-46.12581741430313
